Time,Computer,Rack,PCB_id,Chip_id,Chip_v,Efuse_high,Efuse_low,Matrix id,Polarization,Mode,FE,FE active,RF Freq,IF Freq,LO Freq,atten IF,atten RF,Path IF,Path FE,PA Bias,P_in,P_out,Gain,CPin,CPout,CPin3,CPout3,Psat_in,Psat,Curr_1V2,Curr_1V5,Curr_1V8,Curr_2V7_FE,Curr_2V7_LO,Curr_2V7,Temp_FE00,Temp_FE01,Temp_FE02,Temp_FE03,Temp_FE04,Temp_FE05,Temp_FE06,Temp_FE07,Temp_FE08,Temp_FE09,Temp_FE10,Temp_FE11,Temp_FE12,Temp_FE13,Temp_FE14,Temp_FE15,TempADC_FE00,TempADC_FE01,TempADC_FE02,TempADC_FE03,TempADC_FE04,TempADC_FE05,TempADC_FE06,TempADC_FE07,TempADC_FE08,TempADC_FE09,TempADC_FE10,TempADC_FE11,TempADC_FE12,TempADC_FE13,TempADC_FE14,TempADC_FE15,Temp target,Temp ambient
2018-11-07 15:28,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-36,-23.26,12.74,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,28,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,548,536,549,537,551,525,548,549,507,527,25,25
2018-11-07 15:28,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-34,-21.18,12.82,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,538,549,537,550,526,550,549,507,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-32,-19.19,12.81,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,549,536,551,526,548,549,508,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-30,-17.31,12.69,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,549,536,549,537,551,525,548,549,508,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-28,-15.29,12.71,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,549,536,551,525,549,549,507,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-26,-13.39,12.61,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,548,536,550,536,551,525,549,549,507,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-24,-11.47,12.53,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,548,536,550,537,551,525,549,549,508,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-22,-9.66,12.34,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,561,543,558,549,537,550,537,550,526,548,549,507,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-20,-8.08,11.92,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.48E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,549,536,549,535,550,525,549,549,507,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-18,-6.65,11.35,-18,-6.65,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.48E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,550,536,550,525,549,549,507,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-16,-5.46,10.54,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.49E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,549,536,551,525,549,549,508,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-14,-4.27,9.73,NaN,NaN,-14,-4.27,NaN,NaN,1.11E-01,4.95E-01,1.43E-03,7.51E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,28,29,29,29,550,571,522,562,543,558,550,536,550,536,551,526,549,549,507,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-12,-3.3,8.7,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.95E-01,1.43E-03,7.53E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,550,537,550,525,549,549,508,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-10,-2.68,7.32,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.95E-01,1.43E-03,7.55E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,550,536,549,535,551,525,549,549,507,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-8,-2.23,5.77,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.95E-01,1.43E-03,7.56E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,550,537,551,525,550,549,508,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-6,-1.92,4.08,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.96E-01,1.43E-03,7.59E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,549,536,550,535,551,525,549,549,508,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-4,-1.71,2.29,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.98E-01,1.44E-03,7.60E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,550,536,550,535,551,525,549,549,508,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-2,-1.6,0.4,NaN,NaN,NaN,NaN,-2,-1.6,1.11E-01,4.99E-01,1.43E-03,7.61E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,28,29,29,29,549,571,522,562,543,557,550,536,549,536,551,525,548,549,507,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,37,3.072,6.678666667,2.73,19.85,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",0,-1.6,-1.6,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.99E-01,1.43E-03,7.61E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,550,536,550,535,551,525,549,549,507,527,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-40,-28.34,11.66,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,28,29,29,29,29,29,29,29,29,29,29,550,571,522,562,544,558,549,537,549,536,550,526,549,548,508,528,25,25
2018-11-07 15:29,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-38,-26.32,11.68,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,28,29,29,29,29,29,29,29,28,29,29,550,571,522,563,543,558,549,537,548,536,551,527,548,550,508,527,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-36,-24.32,11.68,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,559,548,538,549,536,551,526,549,549,507,527,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-34,-22.38,11.62,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,28,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,560,548,538,549,536,551,526,548,549,507,527,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-32,-20.4,11.6,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,521,562,543,558,549,536,549,537,551,527,549,549,507,527,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-30,-18.41,11.59,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,28,29,29,29,29,29,29,28,29,29,29,550,571,522,562,543,558,549,536,549,536,550,526,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-28,-16.45,11.55,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,549,537,549,536,551,526,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-26,-14.48,11.52,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,521,562,543,558,548,536,550,537,550,527,549,549,508,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-24,-12.65,11.35,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,559,548,537,550,536,550,525,548,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-22,-10.79,11.21,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,548,537,549,536,550,525,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-20,-9.02,10.98,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,559,548,537,549,536,551,526,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-18,-7.51,10.49,-18,-7.51,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.48E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,28,29,29,29,550,571,522,562,543,558,548,537,550,537,550,525,550,549,507,527,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-16,-6.25,9.75,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.48E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,550,536,549,537,550,526,550,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-14,-5.21,8.79,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.49E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,28,29,29,29,550,571,522,562,543,558,549,536,549,536,550,526,550,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-12,-4.4,7.6,NaN,NaN,-12,-4.4,NaN,NaN,1.11E-01,4.95E-01,1.43E-03,7.51E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,550,536,549,535,550,527,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-10,-3.88,6.12,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.95E-01,1.43E-03,7.53E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,550,535,551,526,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-8,-3.51,4.49,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.95E-01,1.43E-03,7.54E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,550,537,551,525,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-6,-3.24,2.76,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.96E-01,1.43E-03,7.56E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,548,536,550,537,551,526,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-4,-3.03,0.97,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.98E-01,1.43E-03,7.58E-01,1.93E-01,5.09E-01,29,29,30,29,30,29,29,29,29,29,29,29,29,29,29,29,549,571,522,562,543,558,549,536,549,535,550,526,549,549,507,528,25,25
2018-11-07 15:30,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-2,-2.91,-0.91,NaN,NaN,NaN,NaN,-2,-2.91,1.11E-01,4.99E-01,1.44E-03,7.59E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,548,536,550,537,550,525,550,549,507,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,38.5,3.072,6.928666667,2.73,20.05,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",0,-2.9,-2.9,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.99E-01,1.44E-03,7.59E-01,1.93E-01,5.09E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,549,536,549,536,550,526,548,549,507,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-40,-30.37,9.63,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,28,29,29,29,29,29,29,29,29,29,29,550,571,522,563,543,558,549,538,549,537,550,526,549,550,508,528,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-38,-28.35,9.65,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,28,29,29,29,29,29,29,29,28,29,29,550,571,522,563,544,560,549,538,549,536,551,526,548,550,507,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-36,-26.4,9.6,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,28,29,29,29,29,29,29,29,28,29,29,550,571,522,562,544,560,549,538,549,536,550,526,549,549,507,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-34,-24.4,9.6,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,28,29,29,550,571,522,562,543,559,549,537,550,537,551,526,549,549,507,528,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-32,-22.35,9.65,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,521,562,543,558,549,536,550,536,551,525,550,549,508,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-30,-20.46,9.54,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,549,536,549,536,551,526,549,549,508,528,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-28,-18.47,9.53,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,548,536,549,537,550,526,550,549,507,528,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-26,-16.53,9.47,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,559,549,536,549,537,550,526,550,549,507,528,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-24,-14.57,9.43,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,549,536,549,537,551,525,549,549,507,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-22,-12.66,9.34,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,548,536,549,537,550,526,548,549,508,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-20,-10.83,9.17,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,550,536,549,537,550,526,549,549,507,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-18,-9.14,8.86,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.47E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,28,29,29,29,550,571,522,562,543,558,549,536,549,536,550,526,549,549,507,527,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-16,-7.75,8.25,-16,-7.75,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.44E-03,7.48E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,549,536,549,536,550,526,550,549,507,528,25,25
2018-11-07 15:31,ESELDMWH7182,3,T581806177,1a3,3,0,2830,M15; M17,V,RX,5,16,40,3.072,7.178666667,2.73,20.37,RX_IF_V,FE05_V,"[9,9,5,1,1,1]",-14,-6.76,7.24,NaN,NaN,NaN,NaN,NaN,NaN,1.11E-01,4.94E-01,1.43E-03,7.48E-01,1.94E-01,5.08E-01,29,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,550,571,522,562,543,558,548,536,549,536,550,526,549,549,507,527,25,25
